43,Male,Caucasian,86400.0,89603.0,1,0,F,Low,1
21,Male,African-American,26092800.0,542197.0,3,0,F,Medium,0
38,Male,Caucasian,86400.0,245764.00000000003,5,0,M,Low,0
34,Male,Caucasian,5961600.0,1289425.0,0,0,F,Medium,1
33,Male,African-American,0.0,24696.0,5,0,F,Low,0
37,Male,African-American,604800.0,109932.0,3,0,F,Low,1
42,Male,Caucasian,86400.0,78617.0,1,0,F,Low,0
41,Male,African-American,3542400.0,15207281.000000002,10,0,F,Medium,0
22,Male,African-American,0.0,75865.0,0,0,F,Medium,0
33,Male,African-American,86400.0,158472.0,28,0,F,Medium,0
31,Male,African-American,86400.0,102628.0,1,0,M,High,1
31,Male,Caucasian,40694400.0,40716816.0,13,0,F,Medium,0
27,Male,African-American,86400.0,83942.0,3,0,F,Low,0
52,Male,Caucasian,86400.0,54669.0,3,0,M,Medium,1
33,Male,African-American,2764800.0,74911.0,19,0,F,Medium,0
42,Male,Caucasian,7430400.0,-10804.0,6,0,F,Low,1
25,Female,Caucasian,1814400.0,262593.0,2,0,F,Medium,1
30,Male,Caucasian,345600.0,329506.0,1,0,M,Low,1
28,Male,Caucasian,0.0,76677.0,0,0,M,Low,0
24,Female,African-American,172800.0,210911.0,0,0,M,Low,1
29,Female,Caucasian,3283200.0,613383.0,10,0,F,Low,0
44,Male,Caucasian,0.0,-2013.0000000000002,2,0,M,Low,0
32,Male,African-American,691200.0,696586.0,3,0,F,Low,0
31,Male,Caucasian,1296000.0,1307250.0,2,0,M,Low,0
31,Male,African-American,86400.0,92259.0,1,0,M,Low,1
59,Male,Caucasian,4752000.0,49970.0,1,0,F,Low,0
20,Female,African-American,777600.0,239367.00000000003,1,1,F,High,1
43,Female,Caucasian,86400.0,83414.0,0,0,M,Low,1
38,Male,African-American,86400.0,1134516.0,9,1,F,Low,0
32,Male,African-American,3110400.0,110281.0,11,0,F,Medium,0
33,Male,African-American,0.0,64386.00000000001,8,0,M,Low,0
31,Female,African-American,3024000.0,154232.0,0,0,F,Low,0
33,Female,African-American,1641600.0,2261911.0,7,0,F,High,0
27,Male,African-American,0.0,93563.0,2,0,F,High,0
20,Female,African-American,0.0,13758.0,0,0,F,High,1
26,Female,Caucasian,86400.0,77306.0,0,0,M,Low,1
61,Female,African-American,86400.0,65333.00000000001,1,0,F,Low,0
32,Female,African-American,10195200.0,588710.0,4,0,F,High,0
26,Female,African-American,86400.0,65779.0,2,0,M,Low,0
39,Male,Caucasian,345600.0,339005.0,1,1,M,Low,1
30,Female,Caucasian,45792000.0,45799335.0,3,0,F,Low,0
30,Male,African-American,259200.00000000003,6059005.0,1,0,F,High,1
48,Male,Caucasian,86400.0,71444.0,2,0,M,Low,1
22,Male,African-American,16243200.000000002,74808.0,1,0,F,Low,1
46,Male,Caucasian,1987200.0000000002,1958940.0000000002,6,0,F,Low,0
31,Male,Caucasian,4320000.0,196044.0,0,0,F,Low,1
25,Male,African-American,345600.0,165829.0,1,0,M,Low,0
32,Female,African-American,86400.0,95158.0,5,0,F,Low,1
62,Male,African-American,1382400.0,1352621.0,8,0,F,Low,1
28,Male,African-American,1382400.0,59892.00000000001,6,0,M,Medium,0
78,Male,Caucasian,86400.0,74003.0,1,0,M,Low,0
56,Male,Caucasian,86400.0,100576.0,0,0,F,Low,1
22,Male,African-American,0.0,122.00000000000001,1,0,F,Medium,0
47,Male,African-American,2937600.0,74822.0,23,0,M,Low,0
23,Male,African-American,777600.0,89606.0,0,0,M,Low,0
66,Male,African-American,172800.0,174030.0,3,0,F,Low,1
45,Male,Caucasian,950400.0000000001,6140379.0,8,0,M,Low,0
37,Male,African-American,2764800.0,18819.0,2,0,M,High,0
39,Male,Caucasian,86400.0,79694.0,0,0,F,Low,0
26,Male,African-American,9158400.0,6851133.0,9,0,F,High,0
45,Male,Caucasian,31017600.000000004,31014908.000000004,2,0,F,Low,1
23,Male,African-American,16675200.000000002,84441.0,0,0,F,Low,0
34,Male,African-American,1987200.0000000002,2222093.0,2,0,M,Low,1
23,Female,African-American,86400.0,71590.0,1,0,M,Low,1
50,Male,Caucasian,86400.0,149651.0,1,0,F,Low,1
37,Female,Caucasian,0.0,22030.0,0,0,M,Low,1
44,Male,Caucasian,86400.0,107409.0,4,0,M,Low,1
35,Female,African-American,172800.0,180966.0,23,0,F,High,0
26,Male,African-American,1555200.0,98642.0,2,0,F,High,0
27,Male,African-American,259200.00000000003,235995.00000000003,0,0,M,Low,1
28,Female,African-American,2505600.0,2515750.0,0,0,F,Medium,1
28,Female,Caucasian,129945600.00000001,88273.0,7,0,F,Medium,0
38,Male,African-American,0.0,105222.0,2,0,F,Low,1
28,Female,African-American,6825600.0,3355013.0,1,0,F,Medium,1
56,Male,Caucasian,86400.0,52299.0,7,0,F,Low,0
38,Male,African-American,172800.0,152271.0,15,0,F,Low,1
28,Male,African-American,86400.0,64084.00000000001,2,0,M,Low,1
51,Female,Caucasian,5788800.0,62558.00000000001,0,0,M,Low,0
51,Male,Caucasian,86400.0,76742.0,0,0,M,Low,1
48,Male,African-American,86400.0,95007.0,0,0,F,Low,1
37,Male,Caucasian,172800.0,159868.0,4,0,F,Low,0
30,Female,African-American,259200.00000000003,241785.00000000003,2,0,F,Low,1
41,Female,African-American,0.0,20884.0,5,0,M,Low,1
27,Male,African-American,19267200.0,19281941.0,11,0,F,High,0
37,Male,African-American,1123200.0,154032.0,0,0,M,Low,1
54,Male,African-American,11232000.0,11221645.0,11,0,F,High,1
23,Male,African-American,6220800.0,6208043.0,2,0,F,Medium,1
41,Male,African-American,86400.0,74838.0,0,0,M,Low,1
52,Male,Caucasian,86400.0,77741.0,0,0,F,Low,1
43,Male,Caucasian,19872000.0,4434621.0,13,0,F,Low,0
52,Male,African-American,1209600.0,1204188.0,0,0,F,Low,1
28,Male,Caucasian,259200.00000000003,282809.0,1,0,F,Low,1
30,Male,African-American,518400.00000000006,105647.0,11,0,M,Low,0
28,Male,Caucasian,518400.00000000006,533057.0,1,0,F,Low,1
22,Male,African-American,86400.0,79798.0,0,0,F,Medium,1
30,Male,African-American,0.0,-10997.0,4,0,F,Low,1
31,Male,Caucasian,3628800.0,2677077.0,0,0,F,Medium,0
37,Male,Caucasian,1555200.0,3024546.0,0,0,F,Low,0
32,Male,African-American,86400.0,99710.0,14,0,F,High,1
53,Male,Caucasian,86400.0,90469.0,1,0,M,Low,1
28,Male,African-American,2246400.0,2243545.0,25,0,F,High,0
44,Male,Caucasian,432000.0,430704.0,8,0,M,Low,0
25,Male,African-American,0.0,29490.000000000004,0,0,F,Low,1
22,Male,Caucasian,604800.0,513579.00000000006,1,0,M,Medium,0
23,Female,Caucasian,86400.0,65318.00000000001,5,0,F,Medium,0
29,Male,African-American,86400.0,83317.0,1,0,M,Low,1
20,Male,African-American,10454400.0,97208.0,1,0,F,Medium,0
30,Male,African-American,172800.0,149683.0,2,0,F,Medium,0
27,Male,African-American,1123200.0,84172.0,4,0,F,Low,1
37,Female,African-American,1209600.0,68120.0,2,0,F,Low,1
20,Male,African-American,259200.00000000003,239425.00000000003,0,0,F,Medium,1
52,Female,African-American,86400.0,57438.0,0,0,F,Low,1
23,Female,African-American,345600.0,327387.0,0,0,F,Low,0
48,Female,African-American,172800.0,159811.0,0,0,F,Low,1
25,Male,Caucasian,432000.0,16517.0,0,0,F,Low,1
27,Male,Caucasian,20908800.0,148353.0,0,0,F,Medium,0
30,Male,African-American,86400.0,87082.0,11,0,F,Medium,0
22,Male,African-American,172800.0,116347.0,3,0,M,Medium,0
22,Female,Caucasian,86400.0,82903.0,1,0,F,Low,1
41,Female,African-American,86400.0,82159.0,2,0,M,Low,1
52,Male,African-American,3628800.0,2153420.0,3,0,F,Low,0
43,Male,African-American,3542400.0,3543185.0,0,0,F,Low,1
37,Male,Caucasian,259200.00000000003,249777.00000000003,3,0,F,Low,1
70,Male,Caucasian,1123200.0,1121200.0,1,0,M,Low,1
46,Male,Caucasian,1209600.0,1228177.0,3,0,F,Low,1
21,Male,African-American,86400.0,96878.0,0,0,M,Medium,0
26,Male,African-American,950400.0000000001,160090.0,1,0,M,Medium,0
34,Male,Caucasian,86400.0,103125.0,5,0,M,Low,1
34,Male,African-American,86400.0,83192.0,5,0,M,Low,1
23,Male,Caucasian,86400.0,56304.0,0,0,F,Medium,0
34,Male,African-American,259200.00000000003,243450.00000000003,5,0,F,Low,0
39,Male,African-American,259200.00000000003,247196.00000000003,6,0,F,Low,0
58,Male,Caucasian,172800.0,153599.0,2,0,F,Low,1
21,Female,African-American,86400.0,75441.0,0,0,M,Medium,1
23,Male,African-American,345600.0,965012.0000000001,4,0,M,Medium,0
62,Male,Caucasian,86400.0,168152.0,0,0,F,Low,1
37,Male,Caucasian,950400.0000000001,946920.0000000001,5,0,F,Low,1
32,Female,African-American,0.0,-7778.000000000001,5,0,F,Low,1
27,Male,African-American,86400.0,69165.0,0,0,M,Low,1
44,Male,Caucasian,86400.0,105646.0,0,0,M,Low,0
28,Male,Caucasian,0.0,83989.0,3,0,M,Low,0
42,Female,Caucasian,1641600.0,96184.0,0,0,F,Low,1
27,Male,African-American,1468800.0,1488374.0,0,0,F,Low,1
20,Male,African-American,345600.0,72400.0,0,0,F,High,0
51,Female,Caucasian,86400.0,110283.0,0,0,M,Low,1
56,Male,Caucasian,86400.0,106780.0,0,0,M,Low,1
29,Male,African-American,86400.0,101579.0,7,0,F,Medium,1
20,Male,African-American,1296000.0,18135589.0,0,0,F,High,0
27,Male,Caucasian,20649600.0,5887358.0,8,0,F,Low,1
24,Male,African-American,4579200.0,1652137.0,2,0,F,High,0
53,Male,Caucasian,86400.0,2850705.0,36,0,F,High,0
28,Male,Caucasian,86400.0,105110.0,2,0,M,Low,0
36,Female,African-American,1036800.0000000001,1037082.0000000001,0,0,F,Medium,1
25,Female,Caucasian,777600.0,90423.0,2,0,M,Low,0
28,Male,Caucasian,86400.0,102113.0,1,0,F,Low,1
21,Female,African-American,0.0,101735.0,0,0,F,Medium,0
36,Male,Caucasian,86400.0,60246.00000000001,0,0,M,Low,1
24,Male,African-American,86400.0,64243.00000000001,0,0,F,Low,1
29,Male,African-American,86400.0,107776.0,0,0,F,Low,1
30,Female,Caucasian,345600.0,337431.0,0,0,M,Low,1
32,Male,African-American,172800.0,134027.0,12,0,F,Medium,0
23,Male,African-American,86400.0,94310.0,1,0,F,Medium,1
47,Male,African-American,86400.0,16135.000000000002,3,0,F,Low,1
37,Male,Caucasian,172800.0,1644150.0,0,0,F,Low,1
19,Male,African-American,86400.0,102929.0,2,0,F,High,0
21,Female,Caucasian,0.0,14793.000000000002,0,0,F,High,1
69,Male,Caucasian,86400.0,81831.0,0,0,M,Low,1
21,Male,Caucasian,259200.00000000003,180588.0,2,0,F,Medium,1
26,Male,African-American,172800.0,323029.0,6,0,M,High,0
22,Male,Caucasian,0.0,4517.0,0,0,F,Medium,1
23,Female,African-American,1987200.0000000002,58788.00000000001,0,0,F,Medium,0
49,Male,African-American,432000.0,322650.0,3,0,F,Low,1
29,Male,African-American,86400.0,4388879.0,2,0,M,Low,1
60,Female,Caucasian,86400.0,75692.0,0,0,M,Low,1
23,Male,African-American,27734400.0,21422.0,3,2,F,High,0
30,Male,Caucasian,172800.0,158850.0,0,0,F,Low,1
21,Male,African-American,0.0,-20100.0,1,0,F,Medium,1
22,Male,Caucasian,172800.0,72676.0,2,0,M,Medium,0
21,Male,African-American,19008000.0,19001227.0,4,0,F,Medium,0
21,Male,African-American,1900800.0000000002,1049754.0,0,0,F,Medium,0
34,Male,Caucasian,0.0,18186.0,1,0,M,Low,1
50,Female,Caucasian,1728000.0,78101.0,1,0,M,Low,0
40,Male,Caucasian,691200.0,715813.0,0,0,F,High,0
25,Male,African-American,10972800.0,10990777.0,7,0,F,Medium,0
53,Female,Caucasian,86400.0,72900.0,1,0,M,Low,1
24,Female,African-American,86400.0,101206.0,0,0,F,Low,1
42,Male,African-American,345600.0,365597.0,1,0,F,Low,1
28,Male,African-American,172800.0,156936.0,1,0,M,Low,1
26,Male,African-American,86400.0,87611.0,6,1,F,Low,0
22,Male,African-American,17107200.0,22480878.0,4,0,F,High,0
21,Male,Caucasian,518400.00000000006,509976.00000000006,3,0,M,High,1
37,Male,African-American,6048000.0,1491666.0,23,0,F,Low,0
35,Male,African-American,432000.0,450439.0,2,0,F,Medium,1
53,Male,African-American,86400.0,63072.00000000001,2,0,F,Low,1
29,Male,African-American,345600.0,106423.0,7,0,F,Low,1
48,Male,Caucasian,24192000.0,31185133.000000004,23,1,F,Medium,0
52,Female,Caucasian,0.0,15678.000000000002,0,0,M,Low,1
27,Male,African-American,3974400.0000000005,2760061.0,12,0,F,Medium,0
28,Male,African-American,1296000.0,4427898.0,5,0,F,Medium,1
33,Male,Caucasian,0.0,23620.0,3,0,M,Low,1
36,Male,African-American,86400.0,81215.0,14,0,F,Low,0
29,Male,African-American,172800.0,160664.0,2,1,F,Medium,1
22,Male,African-American,950400.0000000001,1841397.0,0,0,M,Medium,0
25,Male,Caucasian,0.0,17156.0,0,0,F,Low,1
56,Male,African-American,12355200.0,1043560.0000000001,5,0,F,Low,1
27,Male,African-American,3715200.0,4503122.0,9,0,F,High,0
52,Male,Caucasian,9504000.0,607514.0,4,0,F,Low,0
32,Male,African-American,345600.0,98174.0,3,0,F,Low,1
39,Female,Caucasian,86400.0,82778.0,0,0,M,Low,1
56,Male,Caucasian,86400.0,84230.0,0,0,M,Low,1
22,Female,African-American,0.0,22141.0,0,0,F,High,1
53,Male,African-American,9504000.0,9505557.0,11,0,F,Low,1
25,Male,Caucasian,0.0,17400.0,0,0,M,Low,0
22,Male,Caucasian,172800.0,169848.0,0,0,F,Medium,1
58,Female,Caucasian,1468800.0,102807.0,2,0,M,Low,1
31,Male,African-American,86400.0,93233.0,7,0,M,Low,0
22,Male,Caucasian,25056000.0,50497.0,1,0,F,Medium,0
28,Male,African-American,259200.00000000003,299246.0,8,0,F,Medium,0
20,Male,African-American,86400.0,78388.0,0,0,F,High,0
29,Male,Caucasian,432000.0,468747.00000000006,0,0,M,Low,0
58,Male,African-American,345600.0,5107655.0,21,0,M,Low,0
22,Male,African-American,518400.00000000006,9172597.0,3,0,F,Medium,1
37,Male,Caucasian,0.0,12403.0,0,0,F,Low,1
57,Male,African-American,10195200.0,2227732.0,1,0,F,Medium,0
27,Male,Caucasian,0.0,-750.0,3,0,M,Low,1
26,Male,African-American,86400.0,2855836.0,3,0,F,Low,1
24,Male,Caucasian,1209600.0,17850.0,3,0,F,Medium,0
33,Male,Caucasian,86400.0,107688.0,0,0,F,Low,1
29,Male,African-American,86400.0,83751.0,2,0,F,Low,1
24,Female,African-American,8640000.0,86998.0,3,0,F,High,0
19,Male,Caucasian,432000.0,2767430.0,1,0,F,High,0
36,Male,Caucasian,86400.0,85292.0,2,0,M,Low,1
24,Female,Caucasian,0.0,19758.0,0,0,F,Medium,1
34,Male,Caucasian,0.0,5154.0,0,0,M,Low,1
20,Male,African-American,13737600.0,86533.0,1,1,F,High,0
24,Male,African-American,86400.0,169468.0,1,0,M,Low,0
61,Male,Caucasian,172800.0,152892.0,4,0,F,Low,1
50,Female,African-American,0.0,-13962.0,3,0,F,Low,1
30,Male,African-American,345600.0,386262.0,1,0,M,Low,1
38,Male,African-American,86400.0,106079.0,5,0,F,Low,1
24,Male,Caucasian,86400.0,57225.0,0,0,M,Low,1
46,Female,African-American,86400.0,839249.0,2,0,F,High,0
41,Male,Caucasian,345600.0,333329.0,0,0,M,Low,0
27,Male,African-American,0.0,98820.0,13,0,M,High,0
26,Male,African-American,1123200.0,1129207.0,1,0,M,Low,0
29,Male,African-American,86400.0,94942.0,3,0,F,Low,0
52,Male,Caucasian,172800.0,156560.0,6,0,F,Low,0
28,Male,Caucasian,1900800.0000000002,346291.0,1,0,F,Low,0
55,Male,African-American,10281600.0,10280776.0,5,0,F,Low,0
26,Male,African-American,0.0,62439.00000000001,10,1,F,Medium,0
28,Male,African-American,86400.0,100921.0,5,0,F,High,1
63,Male,Caucasian,432000.0,265646.0,2,0,F,Low,1
42,Male,African-American,86400.0,92456.0,0,0,F,Low,1
23,Male,African-American,1900800.0000000002,75163.0,6,1,F,Medium,1
54,Male,African-American,172800.0,498270.00000000006,28,0,F,Medium,0
35,Male,African-American,604800.0,882667.0,8,0,F,Low,0
24,Female,African-American,259200.00000000003,2253133.0,6,1,F,High,0
54,Male,African-American,86400.0,70944.0,2,0,M,Low,1
58,Male,African-American,345600.0,345327.0,12,0,M,Low,0
23,Male,Caucasian,86400.0,23140.0,1,0,M,Medium,0
35,Male,African-American,86400.0,85232.0,1,0,M,Low,1
20,Male,African-American,86400.0,176586.0,1,0,F,High,0
51,Male,Caucasian,3024000.0,3046605.0,0,0,F,Low,1
37,Male,Caucasian,604800.0,598175.0,3,0,F,Low,1
47,Male,Caucasian,86400.0,80039.0,3,0,F,Low,1
34,Male,Caucasian,86400.0,89085.0,4,0,F,Low,0
56,Male,Caucasian,86400.0,75964.0,0,0,F,Low,1
59,Male,Caucasian,518400.00000000006,28829.0,1,0,F,Low,0
24,Female,Caucasian,86400.0,291211.0,6,0,F,Low,0
21,Male,Caucasian,777600.0,742576.0,2,0,M,High,0
26,Male,African-American,86400.0,105169.0,1,0,F,Low,1
30,Female,Caucasian,86400.0,87700.0,0,0,M,Low,1
29,Male,Caucasian,777600.0,86682.0,0,0,M,Low,0
54,Male,African-American,86400.0,98191.0,0,0,M,Low,1
29,Male,African-American,691200.0,710322.0,4,0,F,Low,0
59,Female,Caucasian,86400.0,82550.0,0,0,M,Low,1
38,Male,African-American,86400.0,109693.0,0,0,F,Low,1
27,Male,Caucasian,518400.00000000006,96760.0,1,0,M,Low,0
66,Male,African-American,1209600.0,1177623.0,33,0,F,Low,0
27,Male,Caucasian,0.0,24464.0,2,0,F,Low,1
51,Male,Caucasian,0.0,92951.0,1,0,M,Low,1
35,Male,Caucasian,6393600.0,6394958.0,1,0,F,Low,1
52,Male,Caucasian,86400.0,82780.0,4,0,M,Low,1
26,Female,African-American,86400.0,108513.0,0,0,M,Low,1
48,Female,Caucasian,86400.0,81494.0,0,0,M,Low,1
33,Male,African-American,86400.0,35108.0,2,0,M,Low,1
34,Female,African-American,86400.0,4498427.0,6,0,F,Low,1
59,Male,African-American,86400.0,10983703.0,10,0,F,Low,0
29,Male,African-American,172800.0,189360.0,5,0,F,Low,0
24,Male,Caucasian,518400.00000000006,105868.0,0,0,F,Low,1
48,Male,Caucasian,11145600.0,11146965.0,1,0,F,Low,0
52,Male,African-American,86400.0,89852.0,4,0,M,Low,1
20,Male,African-American,86400.0,27360.0,0,0,F,Medium,0
25,Male,Caucasian,432000.0,464260.0,4,0,F,Low,0
24,Male,Caucasian,1296000.0,1298996.0,0,0,F,Low,1
23,Male,Caucasian,123897600.00000001,105822.0,0,0,M,Medium,1
27,Male,Caucasian,86400.0,110420.0,6,0,F,Low,1
25,Male,African-American,86400.0,71669.0,1,0,M,Low,0
31,Male,African-American,0.0,374.0,0,0,F,Low,1
25,Male,African-American,864000.0,373540.0,6,0,F,Medium,0
32,Male,Caucasian,86400.0,57005.0,1,0,F,Low,0
21,Male,Caucasian,0.0,-35865.0,0,0,F,Medium,0
25,Male,Caucasian,1296000.0,344.0,0,0,F,Low,1
35,Male,African-American,172800.0,176546.0,0,0,F,Low,1
42,Male,African-American,5875200.0,149413.0,14,0,F,Medium,0
24,Male,Caucasian,30672000.000000004,871768.0,9,0,M,High,0
47,Male,Caucasian,0.0,19525.0,1,0,M,Low,1
27,Male,African-American,0.0,106653.0,5,0,F,Medium,0
46,Male,Caucasian,86400.0,82099.0,2,0,F,Low,0
44,Male,African-American,0.0,7054.0,1,0,M,Low,1
23,Male,Caucasian,86400.0,77822.0,2,0,F,Low,1
42,Male,African-American,172800.0,153774.0,8,0,F,Low,1
58,Male,African-American,5011200.0,12448300.0,6,0,F,Low,1
26,Male,African-American,8726400.0,157847.0,3,0,F,Low,1
39,Male,African-American,172800.0,260129.00000000003,3,0,F,Low,0
21,Male,African-American,3542400.0,-19970.0,3,0,F,Medium,0
63,Male,Caucasian,518400.00000000006,496363.00000000006,1,0,M,Low,1
22,Male,African-American,691200.0,684409.0,3,0,F,Medium,0
50,Male,African-American,86400.0,78564.0,3,0,M,Low,1
38,Male,African-American,864000.0,860746.0,0,0,F,Low,1
41,Male,Caucasian,432000.0,543884.0,1,0,F,Low,1
28,Male,African-American,2160000.0,100307.0,16,8,F,High,0
30,Female,African-American,86400.0,107414.0,0,0,M,Low,1
23,Male,African-American,3110400.0,20445.0,1,0,F,Medium,1
25,Male,Caucasian,950400.0000000001,1054433.0,2,0,F,Low,0
40,Male,Caucasian,777600.0,14602.0,5,0,F,Low,1
27,Male,African-American,5529600.0,5540906.0,5,0,M,High,0
44,Male,Caucasian,15552000.000000002,15576526.000000002,11,0,M,Medium,1
35,Female,African-American,4147200.0000000005,108340.0,6,0,F,Low,0
42,Male,Caucasian,0.0,19329.0,0,0,M,Low,1
38,Male,African-American,0.0,19937.0,15,0,F,Medium,1
25,Female,African-American,86400.0,84465.0,0,0,M,Low,1
49,Female,Caucasian,86400.0,17101.0,2,0,M,Low,0
50,Male,Caucasian,2246400.0,92879.0,5,0,F,Low,0
66,Male,Caucasian,86400.0,85870.0,0,0,M,Low,0
46,Female,Caucasian,86400.0,86826.0,0,0,M,Low,1
30,Male,African-American,86400.0,94191.0,5,0,F,Medium,0
22,Female,Caucasian,0.0,-12894.0,0,0,M,Low,1
23,Male,Caucasian,86400.0,861333.0,1,0,M,Medium,1
25,Male,African-American,259200.00000000003,61232.00000000001,0,0,M,Low,1
21,Female,Caucasian,172800.0,187184.0,0,0,F,Medium,1
27,Male,African-American,86400.0,116197.0,0,0,M,Low,1
24,Female,Caucasian,86400.0,74321.0,0,0,F,Medium,1
20,Male,African-American,86400.0,78793.0,1,1,F,Medium,1
31,Male,African-American,86400.0,1719858.0,3,0,M,Low,0
27,Male,African-American,86400.0,522791.00000000006,3,0,M,High,0
40,Male,African-American,86400.0,96570.0,0,0,F,Low,1
22,Male,African-American,86400.0,316.0,11,0,F,High,0
38,Female,African-American,86400.0,78816.0,1,0,F,Low,1
30,Male,African-American,864000.0,79583.0,1,0,M,Low,1
27,Male,Caucasian,86400.0,2968932.0,6,0,F,Low,0
59,Female,Caucasian,0.0,18729.0,0,0,M,Low,1
37,Male,Caucasian,86400.0,87645.0,2,0,M,Low,1
28,Male,African-American,86400.0,94061.0,5,0,M,Medium,0
38,Male,Caucasian,0.0,33733.0,0,0,F,Low,1
22,Male,African-American,3542400.0,73921.0,0,0,F,Medium,0
25,Male,African-American,2764800.0,2764387.0,4,0,F,Low,0
51,Male,Caucasian,0.0,963.0000000000001,0,0,M,Low,1
29,Male,Caucasian,2160000.0,2186457.0,2,0,M,Low,0
28,Male,African-American,691200.0,11001.0,10,0,F,Low,1
55,Male,African-American,691200.0,327402.0,9,0,M,Low,0
23,Female,Caucasian,4579200.0,494851.00000000006,3,0,F,High,1
